Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Reaction starts, semantic, 0, 1, 8385000000, 1, 8385483700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8385000000, 1, 8385483800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8385000000, 1, 8385484200, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8390000000, 0, 8390316700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8390000000, 0, 8390317300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8390000000, 0, 8390318000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8390000000, 0, 8390335000, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8390000000, 0, 8390491900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8390000000, 0, 8390492100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8390000000, 1, 8390492600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8390000000, 1, 8390492700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8390000000, 1, 8390514900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8390000000, 1, 8390515100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8390000000, 1, 8390515300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8390000000, 1, 8390515700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8400000000, 0, 8400175600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8400000000, 0, 8400176400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8400000000, 0, 8400177400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8400000000, 0, 8400195100, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8400000000, 0, 8400353500, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 8400000000, 0, 8400353800, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 8400000000, 0, 8400354000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8400000000, 0, 8400354100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8400000000, 1, 8400354500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8400000000, 1, 8400354600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8400000000, 1, 8400377000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8400000000, 1, 8400377200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8400000000, 1, 8400377300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8400000000, 1, 8400377700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8410000000, 0, 8410329900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8410000000, 0, 8410330700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8410000000, 0, 8410331600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8410000000, 0, 8410349500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8410000000, 0, 8410508300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8410000000, 0, 8410508500, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8410000000, 1, 8410508900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8410000000, 1, 8410509100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8410000000, 1, 8410538000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8410000000, 1, 8410538200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8410000000, 1, 8410538300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8410000000, 1, 8410538700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8418000000, 0, 8418162500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, camera, 0, 1, 8418000000, 0, 8418164900, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 8418000000, 0, 8418167300, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 8418000000, 0, 8418168900, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8418000000, 0, 8418333600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8418000000, 0, 8418334000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8418000000, 1, 8418334500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8418000000, 1, 8418334600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8418000000, 1, 8418376200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8418000000, 1, 8418377000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8418000000, 1, 8418377400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8418000000, 1, 8418377800, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8420000000, 0, 8420160600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8420000000, 0, 8420161300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8420000000, 0, 8420162500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8420000000, 0, 8420182800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8420000000, 0, 8420339800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8420000000, 0, 8420340100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8420000000, 1, 8420340500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8420000000, 1, 8420340700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8420000000, 1, 8420372600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8420000000, 1, 8420372700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8420000000, 1, 8420372900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8420000000, 1, 8420373300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8430000000, 0, 8430299800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8430000000, 0, 8430301100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8430000000, 0, 8430302000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8430000000, 0, 8430319800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8430000000, 0, 8430478500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8430000000, 0, 8430478800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8430000000, 1, 8430479200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8430000000, 1, 8430479400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8430000000, 1, 8430502500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8430000000, 1, 8430502700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8430000000, 1, 8430502900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8430000000, 1, 8430503200, NO TRIGGER, 0, <camera.tCamera:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8440000000, 0, 8440160400, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, lidar, 0, 1, 8440000000, 0, 8440161400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8440000000, 0, 8440162400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8440000000, 0, 8440179400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8440000000, 0, 8440335000, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 8440000000, 0, 8440335300, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 8440000000, 0, 8440335400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8440000000, 0, 8440335600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8440000000, 1, 8440336000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8440000000, 1, 8440336100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8440000000, 1, 8440359200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8440000000, 1, 8440359400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8440000000, 1, 8440359500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8440000000, 1, 8440359900, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8450000000, 0, 8450200300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8450000000, 0, 8450202000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8450000000, 0, 8450203800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8450000000, 0, 8450235600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8450000000, 0, 8450409100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8450000000, 0, 8450409400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8450000000, 1, 8450409900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8450000000, 1, 8450410100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8450000000, 1, 8450453100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8450000000, 1, 8450453400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8450000000, 1, 8450453600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8450000000, 1, 8450454000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8451000000, 0, 8451113600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, camera, 0, 1, 8451000000, 0, 8451114100, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 8451000000, 0, 8451114800, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 8451000000, 0, 8451115600, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8451000000, 0, 8451294600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8451000000, 0, 8451294800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8451000000, 1, 8451295300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8451000000, 1, 8451295400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8451000000, 1, 8451314700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8451000000, 1, 8451314900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8451000000, 1, 8451315000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8451000000, 1, 8451315400, NO TRIGGER, 0, <camera.tCamera:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8460000000, 0, 8460198900, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, lidar, 0, 1, 8460000000, 0, 8460199700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8460000000, 0, 8460200500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8460000000, 0, 8460216900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8460000000, 0, 8460379100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8460000000, 0, 8460379300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8460000000, 1, 8460379800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8460000000, 1, 8460379900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8460000000, 1, 8460403400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8460000000, 1, 8460403600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8460000000, 1, 8460403700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8460000000, 1, 8460404100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8470000000, 0, 8470175400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, lidar, 0, 1, 8470000000, 0, 8470176600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8470000000, 0, 8470177400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8470000000, 0, 8470193400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8470000000, 0, 8470315000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8470000000, 0, 8470315200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8470000000, 1, 8470315700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8470000000, 1, 8470315800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8470000000, 1, 8470339700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8470000000, 1, 8470339800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8470000000, 1, 8470340000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8470000000, 1, 8470340400, NO TRIGGER, 0, <camera.tCamera:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8480000000, 0, 8480146700, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, lidar, 0, 1, 8480000000, 0, 8480148600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8480000000, 0, 8480151300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8480000000, 0, 8480180600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8480000000, 0, 8480346100, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 8480000000, 0, 8480346500, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 8480000000, 0, 8480346600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8480000000, 0, 8480346700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8480000000, 1, 8480347400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8480000000, 1, 8480347500, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8480000000, 1, 8480381600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8480000000, 1, 8480381800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8480000000, 1, 8480381900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8480000000, 1, 8480382300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8484000000, 0, 8484161200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, camera, 0, 1, 8484000000, 0, 8484161900, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 8484000000, 0, 8484163000, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 8484000000, 0, 8484163500, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8484000000, 0, 8484325100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8484000000, 0, 8484325400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8484000000, 1, 8484325900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, dataFusion, 1, 1, 8484000000, 1, 8484326000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8484000000, 1, 8484350600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8484000000, 1, 8484350900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8484000000, 1, 8484351000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8484000000, 1, 8484351400, NO TRIGGER, 0, <camera.tCamera:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8490000000, 0, 8490303700, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, lidar, 0, 1, 8490000000, 0, 8490304300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8490000000, 0, 8490304700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8490000000, 0, 8490319700, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8490000000, 0, 8490441600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8490000000, 0, 8490441800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8490000000, 1, 8490442300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 8490000000, 1, 8490442400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8490000000, 1, 8490460600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8490000000, 1, 8490460900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8490000000, 1, 8490461100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8490000000, 1, 8490461400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8500000000, 0, 8500231500, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 8500000000, 0, 8500234100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8500000000, 0, 8500236200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8500000000, 0, 8500295900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8500000000, 0, 8500553000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8500000000, 0, 8500553900, NO TRIGGER, 0, <semantic.t:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8500000000, 1, 8500555700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 8500000000, 1, 8500556400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8500000000, 1, 8500635400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8500000000, 1, 8500636300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8500000000, 1, 8500653300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8500000000, 1, 8500655000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8510000000, 0, 8510216300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 8510000000, 0, 8510219400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8510000000, 0, 8510222600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 8510000000, 0, 8510291600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8510000000, 0, 8510473700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8510000000, 0, 8510475000, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8510000000, 1, 8510476800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 8510000000, 1, 8510477400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8510000000, 1, 8510551600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8510000000, 1, 8510552400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8510000000, 1, 8510552900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8510000000, 1, 8510554400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8517000000, 0, 8517253500, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 8517000000, 0, 8517254100, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 8517000000, 0, 8517254700, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 8517000000, 0, 8517255300, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 8517000000, 0, 8517374600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8517000000, 0, 8517374900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8517000000, 1, 8517375300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 8517000000, 1, 8517375400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 8517000000, 1, 8517393300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 8517000000, 1, 8517393400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 8517000000, 1, 8517393600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 8517000000, 1, 8517393900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Worker advancing time ends, NO REACTOR, none, 1, 8520000000, 0, 8520289900, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 8520000000, 0, 8520290500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 8520000000, 0, 8520290900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
